source_system,order_number,store_id,customer_id_nat,channel,final_status,order_local_ts,order_utc_ts,order_flag,ingestion_date
OMS,ORD801516,2007,CUST000141,Web,Fulfilled,2025-09-25 07:55:43+0300,2025-09-25 04:55:43+0000,,2025-09-03
OMS,ORD801517,2007,CUST000947,POS,Completed,2025-09-09 07:21:05+0300,2025-09-09 04:21:05+0000,,2025-09-03
OMS,ORD801518,2003,CUST000160,POS,Completed,2025-09-19 09:55:21+0300,2025-09-19 06:55:21+0000,,2025-09-03
OMS,ORD801519,2007,CUST000613,POS,Completed,2025-09-12 08:08:06+0300,2025-09-12 05:08:06+0000,,2025-09-03
OMS,ORD801520,2007,CUST000482,POS,Completed,2025-09-23 08:59:48+0300,2025-09-23 05:59:48+0000,,2025-09-03
OMS,ORD801521,2000,CUST002438,POS,Completed,2025-09-07 03:49:35+0400,2025-09-06 23:49:35+0000,,2025-09-03
OMS,ORD801522,2005,CUST002162,Web,Completed,2025-09-26 19:17:39+0300,2025-09-26 16:17:39+0000,Test,2025-09-03
OMS,ORD801523,2002,CUST000071,POS,Completed,2025-09-29 20:09:47+0400,2025-09-29 16:09:47+0000,,2025-09-03
OMS,ORD801524,2000,CUST002238,POS,Completed,2025-09-30 09:16:57+0400,2025-09-30 05:16:57+0000,,2025-09-03
OMS,ORD801525,2001,CUST001189,POS,Fulfilled,2025-09-02 15:28:40+0400,2025-09-02 11:28:40+0000,,2025-09-03
OMS,ORD801526,2003,CUST000140,POS,Fulfilled,2025-09-17 22:00:53+0300,2025-09-17 19:00:53+0000,,2025-09-03
OMS,ORD801527,2005,CUST002322,POS,Fulfilled,2025-09-29 05:35:27+0300,2025-09-29 02:35:27+0000,,2025-09-03
OMS,ORD801528,2006,CUST001806,Web,Completed,2025-09-16 20:35:12+0400,2025-09-16 16:35:12+0000,,2025-09-03
OMS,ORD801529,2001,CUST000000,Web,Completed,2025-09-26 07:51:43+0400,2025-09-26 03:51:43+0000,,2025-09-03
OMS,ORD801530,2006,CUST000577,Web,Completed,2025-09-08 12:58:07+0400,2025-09-08 08:58:07+0000,,2025-09-03
OMS,ORD801531,2004,CUST000496,Web,Completed,2025-09-22 20:38:42+0300,2025-09-22 17:38:42+0000,,2025-09-03
OMS,ORD801532,2005,CUST000741,POS,Cancelled,2025-09-27 21:08:57+0300,2025-09-27 18:08:57+0000,,2025-09-03
OMS,ORD801533,2005,CUST000762,POS,Completed,2025-09-16 16:42:40+0300,2025-09-16 13:42:40+0000,,2025-09-03
OMS,ORD801534,2003,CUST000767,POS,Completed,2025-09-09 05:32:26+0300,2025-09-09 02:32:26+0000,,2025-09-03
OMS,ORD801535,2007,CUST001256,POS,Cancelled,2025-09-23 11:37:01+0300,2025-09-23 08:37:01+0000,,2025-09-03
OMS,ORD801536,2006,CUST000515,POS,Completed,2025-09-22 07:14:12+0400,2025-09-22 03:14:12+0000,,2025-09-03
OMS,ORD801537,2007,CUST000804,POS,Completed,2025-09-13 11:40:29+0300,2025-09-13 08:40:29+0000,,2025-09-03
OMS,ORD801538,2005,CUST000209,Web,Cancelled,2025-09-29 02:46:54+0300,2025-09-28 23:46:54+0000,,2025-09-03
OMS,ORD801539,2006,CUST001187,POS,Completed,2025-09-12 05:09:46+0400,2025-09-12 01:09:46+0000,,2025-09-03
OMS,ORD801540,2004,CUST001181,POS,Completed,2025-09-07 02:52:01+0300,2025-09-06 23:52:01+0000,,2025-09-03
OMS,ORD801541,2003,CUST001152,Web,Completed,2025-09-17 05:12:02+0300,2025-09-17 02:12:02+0000,,2025-09-03
OMS,ORD801542,2002,CUST000827,POS,Fulfilled,2025-09-23 10:17:23+0400,2025-09-23 06:17:23+0000,,2025-09-03
OMS,ORD801543,2001,CUST000968,Web,Completed,2025-09-12 13:13:14+0400,2025-09-12 09:13:14+0000,,2025-09-03
OMS,ORD801544,2003,CUST000820,POS,Completed,2025-09-25 15:31:02+0300,2025-09-25 12:31:02+0000,,2025-09-03
OMS,ORD801545,2004,CUST000671,POS,Cancelled,2025-09-13 23:38:24+0300,2025-09-13 20:38:24+0000,,2025-09-03
OMS,ORD801546,2004,CUST000536,Marketplace,Completed,2025-09-15 15:16:54+0300,2025-09-15 12:16:54+0000,,2025-09-03
OMS,ORD801547,2001,CUST000508,POS,Completed,2025-09-30 23:14:39+0400,2025-09-30 19:14:39+0000,,2025-09-03
OMS,ORD801548,2003,CUST001293,Web,Completed,2025-09-08 12:06:55+0300,2025-09-08 09:06:55+0000,,2025-09-03
OMS,ORD801549,2004,CUST001422,Web,Completed,2025-09-08 13:44:11+0300,2025-09-08 10:44:11+0000,,2025-09-03
OMS,ORD801550,2005,CUST002207,POS,Completed,2025-09-13 00:27:10+0300,2025-09-12 21:27:10+0000,,2025-09-03
OMS,ORD801551,2006,CUST002292,Web,Completed,2025-09-16 20:28:22+0400,2025-09-16 16:28:22+0000,,2025-09-03
OMS,ORD801552,2003,CUST001859,Web,Fulfilled,2025-09-30 06:25:25+0300,2025-09-30 03:25:25+0000,Test,2025-09-03
OMS,ORD801553,2007,CUST002188,Web,Completed,2025-09-26 08:22:56+0300,2025-09-26 05:22:56+0000,,2025-09-03
OMS,ORD801554,2000,CUST000565,POS,Completed,2025-09-17 22:11:08+0400,2025-09-17 18:11:08+0000,,2025-09-03
OMS,ORD801555,2000,CUST001796,Web,Completed,2025-09-08 19:29:25+0400,2025-09-08 15:29:25+0000,,2025-09-03
OMS,ORD801556,2005,CUST002450,Web,Fulfilled,2025-09-12 11:12:29+0300,2025-09-12 08:12:29+0000,,2025-09-03
OMS,ORD801557,2006,CUST000741,POS,Fulfilled,2025-09-16 22:14:06+0400,2025-09-16 18:14:06+0000,,2025-09-03
OMS,ORD801558,2005,CUST001271,Web,Fulfilled,2025-09-10 04:31:10+0300,2025-09-10 01:31:10+0000,,2025-09-03
OMS,ORD801559,2001,CUST001910,POS,Completed,2025-09-13 13:23:36+0400,2025-09-13 09:23:36+0000,,2025-09-03
OMS,ORD801560,2001,CUST001204,Web,Completed,2025-09-05 22:36:47+0400,2025-09-05 18:36:47+0000,,2025-09-03
OMS,ORD801561,2006,CUST001773,POS,Completed,2025-09-08 23:46:28+0400,2025-09-08 19:46:28+0000,,2025-09-03
OMS,ORD801562,2006,CUST001702,POS,Completed,2025-09-05 22:25:00+0400,2025-09-05 18:25:00+0000,,2025-09-03
OMS,ORD801563,2004,CUST001739,Web,Completed,2025-09-10 11:41:41+0300,2025-09-10 08:41:41+0000,,2025-09-03
OMS,ORD801564,2005,CUST001961,Web,Completed,2025-09-19 15:39:49+0300,2025-09-19 12:39:49+0000,,2025-09-03
OMS,ORD801565,2005,CUST000536,POS,Completed,2025-09-08 07:52:52+0300,2025-09-08 04:52:52+0000,,2025-09-03
OMS,ORD801566,2007,CUST001091,Web,Completed,2025-09-08 04:48:15+0300,2025-09-08 01:48:15+0000,,2025-09-03
OMS,ORD801567,2006,CUST002295,POS,Completed,2025-09-15 15:58:41+0400,2025-09-15 11:58:41+0000,,2025-09-03
OMS,ORD801568,2001,CUST002122,POS,Fulfilled,2025-09-15 10:30:04+0400,2025-09-15 06:30:04+0000,,2025-09-03
OMS,ORD801569,2006,CUST001723,POS,Completed,2025-09-22 02:43:19+0400,2025-09-21 22:43:19+0000,,2025-09-03
OMS,ORD801570,2004,CUST002139,POS,Completed,2025-09-14 07:01:26+0300,2025-09-14 04:01:26+0000,,2025-09-03
OMS,ORD801571,2003,CUST001190,POS,Completed,2025-09-10 12:34:44+0300,2025-09-10 09:34:44+0000,,2025-09-03
OMS,ORD801572,2002,CUST001886,Web,Fulfilled,2025-09-06 04:30:44+0400,2025-09-06 00:30:44+0000,,2025-09-03
OMS,ORD801573,2001,CUST000176,POS,Completed,2025-09-14 15:09:39+0400,2025-09-14 11:09:39+0000,,2025-09-03
OMS,ORD801574,2000,CUST001006,Marketplace,Completed,2025-09-19 20:27:01+0400,2025-09-19 16:27:01+0000,,2025-09-03
OMS,ORD801575,2006,CUST002263,Web,Completed,2025-09-23 12:30:06+0400,2025-09-23 08:30:06+0000,,2025-09-03
OMS,ORD801576,2002,CUST001911,POS,Fulfilled,2025-09-02 15:31:59+0400,2025-09-02 11:31:59+0000,,2025-09-03
OMS,ORD801577,2006,CUST000667,POS,Completed,2025-09-01 14:42:00+0400,2025-09-01 10:42:00+0000,,2025-09-03
OMS,ORD801578,2006,CUST000884,Web,Completed,2025-09-20 08:53:35+0400,2025-09-20 04:53:35+0000,,2025-09-03
OMS,ORD801579,2001,CUST002309,Web,Completed,2025-09-22 04:35:31+0400,2025-09-22 00:35:31+0000,,2025-09-03
OMS,ORD801580,2005,CUST000730,POS,Completed,2025-09-11 19:10:32+0300,2025-09-11 16:10:32+0000,,2025-09-03
OMS,ORD801581,2007,CUST001428,Web,Completed,2025-09-25 07:06:32+0300,2025-09-25 04:06:32+0000,Test,2025-09-03
OMS,ORD801582,2007,CUST000563,Web,Completed,2025-09-15 09:06:48+0300,2025-09-15 06:06:48+0000,,2025-09-03
OMS,ORD801583,2000,CUST001294,POS,Completed,2025-09-23 11:45:34+0400,2025-09-23 07:45:34+0000,,2025-09-03
OMS,ORD801584,2004,CUST001751,POS,Completed,2025-09-02 01:46:06+0300,2025-09-01 22:46:06+0000,,2025-09-03
OMS,ORD801585,2007,CUST001948,POS,Completed,2025-09-07 21:13:24+0300,2025-09-07 18:13:24+0000,,2025-09-03
OMS,ORD801586,2004,CUST002072,Marketplace,Completed,2025-09-13 11:40:31+0300,2025-09-13 08:40:31+0000,,2025-09-03
OMS,ORD801587,2003,CUST001786,POS,Fulfilled,2025-09-30 07:22:18+0300,2025-09-30 04:22:18+0000,,2025-09-03
OMS,ORD801588,2003,CUST000330,Web,Completed,2025-09-20 15:31:30+0300,2025-09-20 12:31:30+0000,,2025-09-03
OMS,ORD801589,2007,CUST001406,Web,Completed,2025-09-01 06:25:42+0300,2025-09-01 03:25:42+0000,,2025-09-03
OMS,ORD801590,2002,CUST000021,POS,Completed,2025-09-12 18:16:53+0400,2025-09-12 14:16:53+0000,,2025-09-03
OMS,ORD801591,2007,CUST001014,Web,Completed,2025-09-21 21:01:09+0300,2025-09-21 18:01:09+0000,,2025-09-03
OMS,ORD801592,2001,CUST000040,Web,Completed,2025-09-12 02:17:49+0400,2025-09-11 22:17:49+0000,,2025-09-03
OMS,ORD801593,2003,CUST000991,POS,Fulfilled,2025-09-29 08:07:52+0300,2025-09-29 05:07:52+0000,,2025-09-03
OMS,ORD801594,2007,CUST000875,POS,Fulfilled,2025-09-12 02:20:43+0300,2025-09-11 23:20:43+0000,,2025-09-03
OMS,ORD801595,2002,CUST000186,Web,Completed,2025-09-09 19:28:06+0400,2025-09-09 15:28:06+0000,,2025-09-03
OMS,ORD801596,2007,CUST001377,POS,Completed,2025-09-23 00:50:05+0300,2025-09-22 21:50:05+0000,,2025-09-03
OMS,ORD801597,2004,CUST002059,Web,Completed,2025-09-21 23:55:57+0300,2025-09-21 20:55:57+0000,,2025-09-03
OMS,ORD801598,2000,CUST000830,POS,Fulfilled,2025-09-16 04:41:17+0400,2025-09-16 00:41:17+0000,,2025-09-03
OMS,ORD801599,2002,CUST000685,POS,Fulfilled,2025-09-13 14:41:54+0400,2025-09-13 10:41:54+0000,,2025-09-03
OMS,ORD801600,2005,CUST002028,POS,Completed,2025-09-05 18:01:23+0300,2025-09-05 15:01:23+0000,,2025-09-03
OMS,ORD801601,2001,CUST000529,Marketplace,Completed,2025-09-21 08:50:47+0400,2025-09-21 04:50:47+0000,,2025-09-03
OMS,ORD801602,2007,CUST002260,Web,Completed,2025-09-12 18:24:43+0300,2025-09-12 15:24:43+0000,,2025-09-03
OMS,ORD801603,2002,CUST001824,POS,Fulfilled,2025-09-20 10:11:15+0400,2025-09-20 06:11:15+0000,,2025-09-03
OMS,ORD801604,2006,CUST001567,POS,Completed,2025-09-08 14:17:14+0400,2025-09-08 10:17:14+0000,,2025-09-03
OMS,ORD801605,2007,CUST001275,POS,Fulfilled,2025-09-13 03:20:31+0300,2025-09-13 00:20:31+0000,,2025-09-03
OMS,ORD801606,2007,CUST001914,POS,Completed,2025-09-21 13:30:22+0300,2025-09-21 10:30:22+0000,,2025-09-03
OMS,ORD801607,2005,CUST000723,Web,Fulfilled,2025-09-24 10:26:13+0300,2025-09-24 07:26:13+0000,,2025-09-03
OMS,ORD801608,2007,CUST002272,POS,Completed,2025-09-23 02:20:24+0300,2025-09-22 23:20:24+0000,,2025-09-03
OMS,ORD801609,2006,CUST002393,Web,Completed,2025-09-01 22:54:08+0400,2025-09-01 18:54:08+0000,,2025-09-03
OMS,ORD801610,2000,CUST001391,POS,Cancelled,2025-09-20 20:55:15+0400,2025-09-20 16:55:15+0000,,2025-09-03
OMS,ORD801611,2002,CUST001894,Web,Fulfilled,2025-09-26 03:48:27+0400,2025-09-25 23:48:27+0000,,2025-09-03
OMS,ORD801612,2004,CUST002082,POS,Completed,2025-09-09 21:16:57+0300,2025-09-09 18:16:57+0000,,2025-09-03
OMS,ORD801613,2000,CUST000661,POS,Completed,2025-09-16 22:12:36+0400,2025-09-16 18:12:36+0000,,2025-09-03
OMS,ORD801614,2006,CUST000353,Web,Completed,2025-09-01 12:23:14+0400,2025-09-01 08:23:14+0000,,2025-09-03
OMS,ORD801615,2007,CUST002026,Web,Completed,2025-09-19 20:52:41+0300,2025-09-19 17:52:41+0000,,2025-09-03
OMS,ORD801616,2000,CUST001603,POS,Completed,2025-09-06 03:56:30+0400,2025-09-05 23:56:30+0000,,2025-09-03
OMS,ORD801617,2001,CUST001586,POS,Completed,2025-09-02 20:26:33+0400,2025-09-02 16:26:33+0000,,2025-09-03
OMS,ORD801618,2003,CUST002172,Web,Completed,2025-09-13 04:41:46+0300,2025-09-13 01:41:46+0000,,2025-09-03
OMS,ORD801619,2006,CUST001336,POS,Completed,2025-09-27 09:03:36+0400,2025-09-27 05:03:36+0000,,2025-09-03
OMS,ORD801620,2002,CUST002290,Web,Completed,2025-09-08 19:23:42+0400,2025-09-08 15:23:42+0000,,2025-09-03
OMS,ORD801621,2003,CUST001227,POS,Completed,2025-09-10 16:47:50+0300,2025-09-10 13:47:50+0000,,2025-09-03
OMS,ORD801622,2001,CUST000699,Web,Completed,2025-09-26 04:56:06+0400,2025-09-26 00:56:06+0000,,2025-09-03
OMS,ORD801623,2001,CUST001229,POS,Completed,2025-09-17 21:41:28+0400,2025-09-17 17:41:28+0000,,2025-09-03
OMS,ORD801624,2007,CUST001018,Marketplace,Fulfilled,2025-09-05 21:46:29+0300,2025-09-05 18:46:29+0000,,2025-09-03
OMS,ORD801625,2005,CUST001607,Web,Completed,2025-09-27 06:21:06+0300,2025-09-27 03:21:06+0000,,2025-09-03
OMS,ORD801626,2007,CUST000901,POS,Fulfilled,2025-09-10 22:49:16+0300,2025-09-10 19:49:16+0000,,2025-09-03
OMS,ORD801627,2007,CUST001293,Web,Completed,2025-09-24 02:16:19+0300,2025-09-23 23:16:19+0000,,2025-09-03
OMS,ORD801628,2006,CUST001004,Web,Completed,2025-09-25 20:44:45+0400,2025-09-25 16:44:45+0000,,2025-09-03
OMS,ORD801629,2001,CUST001582,POS,Completed,2025-09-01 18:45:55+0400,2025-09-01 14:45:55+0000,,2025-09-03
OMS,ORD801630,2006,CUST001786,Web,Completed,2025-09-18 22:58:51+0400,2025-09-18 18:58:51+0000,,2025-09-03
OMS,ORD801631,2007,CUST001330,POS,Completed,2025-09-26 07:48:39+0300,2025-09-26 04:48:39+0000,,2025-09-03
OMS,ORD801632,2000,CUST000905,POS,Completed,2025-09-17 15:27:04+0400,2025-09-17 11:27:04+0000,,2025-09-03
OMS,ORD801633,2006,CUST001541,POS,Completed,2025-09-20 22:05:26+0400,2025-09-20 18:05:26+0000,,2025-09-03
OMS,ORD801634,2004,CUST001402,Web,Fulfilled,2025-09-23 04:20:17+0300,2025-09-23 01:20:17+0000,Test,2025-09-03
OMS,ORD801635,2002,CUST000854,Web,Completed,2025-09-11 04:46:18+0400,2025-09-11 00:46:18+0000,,2025-09-03
OMS,ORD801636,2004,CUST000404,POS,Completed,2025-09-09 22:08:44+0300,2025-09-09 19:08:44+0000,,2025-09-03
OMS,ORD801637,2007,CUST001733,Web,Fulfilled,2025-09-20 01:17:15+0300,2025-09-19 22:17:15+0000,,2025-09-03
OMS,ORD801638,2007,CUST000490,POS,Completed,2025-09-25 22:36:40+0300,2025-09-25 19:36:40+0000,,2025-09-03
OMS,ORD801639,2002,CUST000813,POS,Fulfilled,2025-09-06 22:36:00+0400,2025-09-06 18:36:00+0000,,2025-09-03
OMS,ORD801640,2000,CUST000639,Web,Completed,2025-09-30 19:21:52+0400,2025-09-30 15:21:52+0000,,2025-09-03
OMS,ORD801641,2005,CUST001309,POS,Completed,2025-09-18 06:09:21+0300,2025-09-18 03:09:21+0000,,2025-09-03
OMS,ORD801642,2003,CUST002155,POS,Completed,2025-09-03 17:57:54+0300,2025-09-03 14:57:54+0000,,2025-09-03
OMS,ORD801643,2002,CUST001109,Web,Fulfilled,2025-09-13 06:08:04+0400,2025-09-13 02:08:04+0000,,2025-09-03
OMS,ORD801644,2007,CUST001115,Web,Fulfilled,2025-09-14 07:38:57+0300,2025-09-14 04:38:57+0000,,2025-09-03
OMS,ORD801645,2004,CUST002173,POS,Completed,2025-09-19 12:52:19+0300,2025-09-19 09:52:19+0000,,2025-09-03
OMS,ORD801646,2006,CUST000004,POS,Completed,2025-09-20 09:39:56+0400,2025-09-20 05:39:56+0000,,2025-10-03
OMS,ORD801647,2001,CUST000653,POS,Completed,2025-09-03 23:39:25+0400,2025-09-03 19:39:25+0000,,2025-09-03
OMS,ORD801648,2006,CUST001044,POS,Completed,2025-09-01 15:30:19+0400,2025-09-01 11:30:19+0000,,2025-09-03
OMS,ORD801649,2006,CUST001164,POS,Fulfilled,2025-09-04 15:35:48+0400,2025-09-04 11:35:48+0000,,2025-09-03
OMS,ORD801650,2001,CUST000684,POS,Fulfilled,2025-09-21 07:41:02+0400,2025-09-21 03:41:02+0000,,2025-09-03
OMS,ORD801651,2006,CUST000359,Web,Completed,2025-09-21 09:58:22+0400,2025-09-21 05:58:22+0000,,2025-09-03
OMS,ORD801652,2006,CUST002174,Web,Completed,2025-09-18 02:15:19+0400,2025-09-17 22:15:19+0000,,2025-09-03
OMS,ORD801653,2005,CUST001355,POS,Completed,2025-09-29 03:57:11+0300,2025-09-29 00:57:11+0000,,2025-10-03
OMS,ORD801654,2003,CUST000714,Web,Completed,2025-09-06 07:17:43+0300,2025-09-06 04:17:43+0000,,2025-09-03
OMS,ORD801655,2007,CUST002205,POS,Completed,2025-09-11 21:28:36+0300,2025-09-11 18:28:36+0000,,2025-09-03
OMS,ORD801656,2006,CUST001992,Web,Completed,2025-09-15 17:35:51+0400,2025-09-15 13:35:51+0000,,2025-09-03
OMS,ORD801657,2001,CUST001989,Web,Completed,2025-09-20 10:35:25+0400,2025-09-20 06:35:25+0000,,2025-09-03
OMS,ORD801658,2006,CUST001281,POS,Completed,2025-09-26 14:05:18+0400,2025-09-26 10:05:18+0000,,2025-10-03
OMS,ORD801659,2006,CUST000613,POS,Cancelled,2025-09-11 15:03:08+0400,2025-09-11 11:03:08+0000,,2025-09-03
OMS,ORD801660,2002,CUST000747,Web,Fulfilled,2025-09-20 00:40:10+0400,2025-09-19 20:40:10+0000,,2025-09-03
OMS,ORD801661,2006,CUST001118,POS,Fulfilled,2025-09-23 10:24:17+0400,2025-09-23 06:24:17+0000,,2025-09-03
OMS,ORD801662,2007,CUST000481,Web,Completed,2025-09-11 07:00:46+0300,2025-09-11 04:00:46+0000,,2025-09-03
OMS,ORD801663,2003,CUST001176,Web,Fulfilled,2025-09-08 23:41:42+0300,2025-09-08 20:41:42+0000,,2025-09-03
OMS,ORD801664,2004,CUST001927,POS,Completed,2025-09-07 06:38:40+0300,2025-09-07 03:38:40+0000,,2025-09-03
OMS,ORD801665,2006,CUST001882,POS,Completed,2025-09-04 08:16:06+0400,2025-09-04 04:16:06+0000,,2025-09-03
OMS,ORD801666,2003,CUST001356,Web,Completed,2025-09-23 18:36:33+0300,2025-09-23 15:36:33+0000,,2025-09-03
OMS,ORD801667,2001,CUST001271,Web,Fulfilled,2025-09-28 06:50:24+0400,2025-09-28 02:50:24+0000,,2025-09-03
OMS,ORD801668,2002,CUST002256,Web,Completed,2025-09-11 23:17:37+0400,2025-09-11 19:17:37+0000,,2025-09-03
OMS,ORD801669,2002,CUST000842,Web,Completed,2025-09-08 02:24:33+0400,2025-09-07 22:24:33+0000,,2025-09-03
OMS,ORD801670,2002,CUST002193,Web,Fulfilled,2025-09-18 03:25:41+0400,2025-09-17 23:25:41+0000,,2025-09-03
OMS,ORD801671,2007,CUST001842,Web,Completed,2025-09-21 01:30:49+0300,2025-09-20 22:30:49+0000,Fraud,2025-09-03
OMS,ORD801672,2000,CUST000667,Web,Completed,2025-09-23 17:22:37+0400,2025-09-23 13:22:37+0000,,2025-09-03
OMS,ORD801673,2004,CUST001158,POS,Completed,2025-09-15 06:56:01+0300,2025-09-15 03:56:01+0000,,2025-09-03
OMS,ORD801674,2007,CUST001860,POS,Completed,2025-09-27 14:46:41+0300,2025-09-27 11:46:41+0000,,2025-09-03
OMS,ORD801675,2007,CUST002451,POS,Completed,2025-09-07 01:49:44+0300,2025-09-06 22:49:44+0000,Fraud,2025-09-03
OMS,ORD801676,2007,CUST000116,POS,Completed,2025-09-23 18:53:33+0300,2025-09-23 15:53:33+0000,,2025-09-03
OMS,ORD801677,2000,CUST001580,Web,Completed,2025-09-18 05:18:33+0400,2025-09-18 01:18:33+0000,,2025-09-03
OMS,ORD801678,2007,CUST001259,POS,Completed,2025-09-13 23:34:19+0300,2025-09-13 20:34:19+0000,,2025-09-03
OMS,ORD801679,2004,CUST000401,POS,Completed,2025-09-19 06:14:41+0300,2025-09-19 03:14:41+0000,,2025-09-03
OMS,ORD801680,2001,CUST000524,Web,Completed,2025-09-13 07:24:22+0400,2025-09-13 03:24:22+0000,,2025-09-03
OMS,ORD801681,2007,CUST001579,Marketplace,Fulfilled,2025-09-21 16:26:51+0300,2025-09-21 13:26:51+0000,,2025-09-03
OMS,ORD801682,2005,CUST001431,Web,Completed,2025-09-10 00:34:38+0300,2025-09-09 21:34:38+0000,,2025-09-03
OMS,ORD801683,2006,CUST001336,Web,Completed,2025-09-24 09:04:06+0400,2025-09-24 05:04:06+0000,,2025-09-03
OMS,ORD801684,2002,CUST000938,POS,Completed,2025-09-01 03:08:23+0400,2025-08-31 23:08:23+0000,,2025-09-03
OMS,ORD801685,2006,CUST001675,Marketplace,Completed,2025-09-14 15:38:07+0400,2025-09-14 11:38:07+0000,,2025-09-03
OMS,ORD801686,2006,CUST000560,Web,Completed,2025-09-18 09:04:26+0400,2025-09-18 05:04:26+0000,,2025-09-03
OMS,ORD801687,2002,CUST000581,POS,Completed,2025-09-12 21:24:27+0400,2025-09-12 17:24:27+0000,,2025-09-03
OMS,ORD801688,2003,CUST000589,Web,Completed,2025-09-15 15:38:45+0300,2025-09-15 12:38:45+0000,,2025-09-03
OMS,ORD801689,2006,CUST001289,Web,Completed,2025-09-16 13:12:01+0400,2025-09-16 09:12:01+0000,,2025-09-03
OMS,ORD801690,2002,CUST001150,POS,Fulfilled,2025-09-24 06:42:58+0400,2025-09-24 02:42:58+0000,,2025-09-03
OMS,ORD801691,2006,CUST002369,Web,Completed,2025-09-24 12:58:18+0400,2025-09-24 08:58:18+0000,,2025-09-03
OMS,ORD801692,2002,CUST001551,POS,Completed,2025-09-05 03:31:23+0400,2025-09-04 23:31:23+0000,,2025-09-03
OMS,ORD801693,2000,CUST000447,POS,Completed,2025-09-18 14:15:48+0400,2025-09-18 10:15:48+0000,,2025-09-03
OMS,ORD801694,2007,CUST001655,Marketplace,Completed,2025-09-08 09:58:13+0300,2025-09-08 06:58:13+0000,,2025-09-03
OMS,ORD801695,2001,CUST000238,POS,Completed,2025-09-15 17:13:01+0400,2025-09-15 13:13:01+0000,,2025-09-03
OMS,ORD801696,2006,CUST000611,POS,Completed,2025-09-19 16:41:11+0400,2025-09-19 12:41:11+0000,,2025-09-03
OMS,ORD801697,2004,CUST000496,Web,Completed,2025-09-03 18:28:59+0300,2025-09-03 15:28:59+0000,,2025-09-03
OMS,ORD801698,2006,CUST002415,POS,Completed,2025-09-05 03:21:29+0400,2025-09-04 23:21:29+0000,,2025-09-03
OMS,ORD801699,2002,CUST002494,POS,Completed,2025-09-28 09:47:39+0400,2025-09-28 05:47:39+0000,,2025-09-03
OMS,ORD801700,2003,CUST000732,POS,Completed,2025-09-16 18:18:14+0300,2025-09-16 15:18:14+0000,,2025-09-03
OMS,ORD801701,2006,CUST000658,Marketplace,Completed,2025-09-26 18:14:58+0400,2025-09-26 14:14:58+0000,,2025-09-03
OMS,ORD801702,2005,CUST002040,Web,Completed,2025-09-29 06:36:34+0300,2025-09-29 03:36:34+0000,,2025-09-03
OMS,ORD801703,2003,CUST001372,POS,Completed,2025-09-01 17:27:35+0300,2025-09-01 14:27:35+0000,,2025-09-03
OMS,ORD801704,2006,CUST000055,POS,Completed,2025-09-11 04:22:33+0400,2025-09-11 00:22:33+0000,,2025-09-03
OMS,ORD801705,2006,CUST000463,Web,Cancelled,2025-09-04 11:53:08+0400,2025-09-04 07:53:08+0000,,2025-09-03
OMS,ORD801706,2006,CUST000662,POS,Completed,2025-09-15 05:21:39+0400,2025-09-15 01:21:39+0000,,2025-09-03
OMS,ORD801707,2000,CUST001066,Web,Completed,2025-09-13 03:18:07+0400,2025-09-12 23:18:07+0000,,2025-09-03
OMS,ORD801708,2006,CUST000440,Marketplace,Completed,2025-09-30 12:36:18+0400,2025-09-30 08:36:18+0000,,2025-09-03
OMS,ORD801709,2007,CUST000388,POS,Completed,2025-09-05 22:16:11+0300,2025-09-05 19:16:11+0000,,2025-09-03
OMS,ORD801710,2006,CUST001178,POS,Completed,2025-09-29 01:59:10+0400,2025-09-28 21:59:10+0000,,2025-09-03
OMS,ORD801711,2006,CUST001953,Marketplace,Completed,2025-09-07 22:17:43+0400,2025-09-07 18:17:43+0000,,2025-09-03
OMS,ORD801712,2007,CUST000978,POS,Completed,2025-09-12 08:12:43+0300,2025-09-12 05:12:43+0000,Test,2025-09-03
OMS,ORD801713,2005,CUST001527,POS,Completed,2025-09-10 00:18:49+0300,2025-09-09 21:18:49+0000,,2025-09-03
OMS,ORD801714,2001,CUST002407,POS,Completed,2025-09-22 22:34:16+0400,2025-09-22 18:34:16+0000,,2025-09-03
OMS,ORD801715,2000,CUST001741,Web,Fulfilled,2025-09-17 19:38:11+0400,2025-09-17 15:38:11+0000,,2025-09-03
OMS,ORD801716,2004,CUST001031,POS,Completed,2025-09-08 09:52:32+0300,2025-09-08 06:52:32+0000,Internal,2025-09-03
OMS,ORD801717,2001,CUST002180,POS,Completed,2025-09-11 02:58:03+0400,2025-09-10 22:58:03+0000,,2025-10-03
OMS,ORD801718,2006,CUST001419,Web,Fulfilled,2025-09-20 12:55:41+0400,2025-09-20 08:55:41+0000,,2025-09-03
OMS,ORD801719,2007,CUST000212,Web,Completed,2025-09-26 22:45:46+0300,2025-09-26 19:45:46+0000,,2025-09-03
OMS,ORD801720,2004,CUST002371,POS,Completed,2025-09-09 03:37:57+0300,2025-09-09 00:37:57+0000,,2025-09-03
OMS,ORD801721,2004,CUST001644,Web,Completed,2025-09-30 14:08:04+0300,2025-09-30 11:08:04+0000,,2025-09-03
OMS,ORD801722,2007,CUST001767,POS,Fulfilled,2025-09-30 12:47:56+0300,2025-09-30 09:47:56+0000,,2025-09-03
OMS,ORD801723,2002,CUST000193,POS,Completed,2025-09-05 09:19:49+0400,2025-09-05 05:19:49+0000,,2025-09-03
