source_system,order_number,line_number,store_id,sku,quantity,unit_price,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts
OMS,ORD500663,1,1001,SKU00071,2,265.4,530.8,26.54,504.26,UAE,AED,Electronics,2025-09-04 02:13:47+0400,2025-09-03 22:13:47+0000
OMS,ORD500664,1,1007,SKU00045,1,547.01,547.01,82.05,464.96,KSA,SAR,Fashion,2025-10-02 06:45:38+0300,2025-10-02 03:45:38+0000
OMS,ORD500665,1,1006,SKU00181,3,249.64,748.92,37.45,711.47,UAE,AED,Electronics,2025-09-19 11:00:04+0400,2025-09-19 07:00:04+0000
OMS,ORD500666,1,1006,SKU00069,3,162.87,488.61,24.43,464.18,UAE,AED,HomeAppliance,2025-09-08 19:19:05+0400,2025-09-08 15:19:05+0000
OMS,ORD500666,2,1006,SKU00076,3,590.61,1771.83,88.59,1683.24,UAE,AED,Fashion,2025-09-08 19:19:05+0400,2025-09-08 15:19:05+0000
OMS,ORD500667,1,1006,SKU00191,1,859.75,859.75,42.99,816.76,UAE,AED,HomeAppliance,2025-10-05 23:23:31+0400,2025-10-05 19:23:31+0000
OMS,ORD500667,2,1006,SKU00073,1,437.11,437.11,21.86,415.25,UAE,AED,HomeAppliance,2025-10-05 23:23:31+0400,2025-10-05 19:23:31+0000
OMS,ORD500668,1,1001,SKU00077,1,344.59,344.59,17.23,327.36,UAE,AED,Fashion,2025-10-21 21:52:22+0400,2025-10-21 17:52:22+0000
OMS,ORD500668,2,1001,SKU00013,1,491.4,491.4,24.57,466.83,UAE,AED,HomeAppliance,2025-10-21 21:52:22+0400,2025-10-21 17:52:22+0000
OMS,ORD500669,1,1003,SKU00123,2,28.49,56.98,8.55,48.43,KSA,SAR,Electronics,2025-09-22 01:28:23+0300,2025-09-21 22:28:23+0000
OMS,ORD500669,2,1003,SKU00008,2,182.33,364.66,54.7,309.96,KSA,SAR,Fashion,2025-09-22 01:28:23+0300,2025-09-21 22:28:23+0000
OMS,ORD500669,3,1003,SKU00071,2,246.97,493.94,74.09,419.85,KSA,SAR,Electronics,2025-09-22 01:28:23+0300,2025-09-21 22:28:23+0000
OMS,ORD500669,4,1003,SKU00163,1,395.55,395.55,59.33,336.22,KSA,SAR,Accessories,2025-09-22 01:28:23+0300,2025-09-21 22:28:23+0000
OMS,ORD500670,1,1001,SKU00074,3,277.77,833.31,41.67,791.64,UAE,AED,Accessories,2025-09-02 03:38:06+0400,2025-09-01 23:38:06+0000
OMS,ORD500670,2,1001,SKU00012,2,546.9,1093.8,54.69,1039.11,UAE,AED,Electronics,2025-09-02 03:38:06+0400,2025-09-01 23:38:06+0000
OMS,ORD500671,1,1007,SKU00194,1,403.6,403.6,60.54,343.06,KSA,SAR,Electronics,2025-10-31 04:34:52+0300,2025-10-31 01:34:52+0000
OMS,ORD500671,2,1007,SKU00196,3,171.9,515.7,77.36,438.34,KSA,SAR,HomeAppliance,2025-10-31 04:34:52+0300,2025-10-31 01:34:52+0000
OMS,ORD500672,1,1004,SKU00086,3,496.21,1488.63,223.29,1265.34,KSA,SAR,Accessories,2025-08-03 16:18:50+0300,2025-08-03 13:18:50+0000
OMS,ORD500672,2,1004,SKU00040,1,322.75,322.75,48.41,274.34,KSA,SAR,Fashion,2025-08-03 16:18:50+0300,2025-08-03 13:18:50+0000
OMS,ORD500672,3,1004,SKU00146,3,69.51,208.53,31.28,177.25,KSA,SAR,Fashion,2025-08-03 16:18:50+0300,2025-08-03 13:18:50+0000
OMS,ORD500673,1,1003,SKU00116,2,375.25,750.5,112.58,637.92,KSA,SAR,HomeAppliance,2025-08-12 04:45:56+0300,2025-08-12 01:45:56+0000
OMS,ORD500673,2,1003,SKU00168,1,774.72,774.72,116.21,658.51,KSA,SAR,Accessories,2025-08-12 04:45:56+0300,2025-08-12 01:45:56+0000
OMS,ORD500673,3,1003,SKU00055,3,152.91,458.73,68.81,389.92,KSA,SAR,Electronics,2025-08-12 04:45:56+0300,2025-08-12 01:45:56+0000
OMS,ORD500674,1,1004,SKU00080,1,753.49,753.49,0.0,753.49,KSA,SAR,Accessories,2025-10-25 03:38:51+0300,2025-10-25 00:38:51+0000
OMS,ORD500674,2,1004,SKU00005,2,365.13,730.26,109.54,620.72,KSA,SAR,Electronics,2025-10-25 03:38:51+0300,2025-10-25 00:38:51+0000
OMS,ORD500675,1,1004,SKU00088,2,622.78,1245.56,186.83,1058.73,KSA,SAR,Fashion,2025-08-26 08:40:31+0300,2025-08-26 05:40:31+0000
OMS,ORD500675,2,1004,SKU00126,2,127.58,255.16,38.27,216.89,KSA,SAR,Fashion,2025-08-26 08:40:31+0300,2025-08-26 05:40:31+0000
OMS,ORD500675,3,1004,SKU00095,3,337.22,1011.66,151.75,859.91,KSA,SAR,Fashion,2025-08-26 08:40:31+0300,2025-08-26 05:40:31+0000
OMS,ORD500676,1,1002,SKU00174,3,653.22,1959.66,97.98,1861.68,UAE,AED,Fashion,2025-08-18 08:05:35+0400,2025-08-18 04:05:35+0000
OMS,ORD500677,1,1007,SKU00081,3,624.81,1874.43,281.16,1593.27,KSA,SAR,HomeAppliance,2025-09-26 08:52:19+0300,2025-09-26 05:52:19+0000
OMS,ORD500678,1,1001,SKU00103,3,85.0,255.0,12.75,242.25,UAE,AED,HomeAppliance,2025-08-26 18:34:53+0400,2025-08-26 14:34:53+0000
OMS,ORD500679,1,1004,SKU00004,1,168.36,168.36,25.25,143.11,KSA,SAR,Accessories,2025-08-04 17:08:44+0300,2025-08-04 14:08:44+0000
OMS,ORD500679,2,1004,SKU00099,1,102.18,102.18,15.33,86.85,KSA,SAR,Accessories,2025-08-04 17:08:44+0300,2025-08-04 14:08:44+0000
OMS,ORD500680,1,1001,SKU00092,3,756.18,2268.54,113.43,2155.11,UAE,AED,Electronics,2025-08-11 12:35:46+0400,2025-08-11 08:35:46+0000
OMS,ORD500680,2,1001,SKU00054,3,106.34,319.02,15.95,303.07,UAE,AED,Fashion,2025-08-11 12:35:46+0400,2025-08-11 08:35:46+0000
OMS,ORD500680,3,1001,SKU00194,1,622.46,622.46,31.12,591.34,UAE,AED,Electronics,2025-08-11 12:35:46+0400,2025-08-11 08:35:46+0000
OMS,ORD500681,1,1003,SKU00168,3,732.7,2198.1,329.71,1868.39,KSA,SAR,Accessories,2025-09-27 22:06:42+0300,2025-09-27 19:06:42+0000
OMS,ORD500681,2,1003,SKU00021,3,341.49,1024.47,153.67,870.8,KSA,SAR,Fashion,2025-09-27 22:06:42+0300,2025-09-27 19:06:42+0000
OMS,ORD500681,3,1003,SKU00014,2,163.35,326.7,0.0,326.7,KSA,SAR,HomeAppliance,2025-09-27 22:06:42+0300,2025-09-27 19:06:42+0000
OMS,ORD500681,4,1003,SKU00064,3,237.66,712.98,106.95,606.03,KSA,SAR,Electronics,2025-09-27 22:06:42+0300,2025-09-27 19:06:42+0000
OMS,ORD500682,1,1001,SKU00124,3,86.34,259.02,12.95,246.07,UAE,AED,HomeAppliance,2025-09-12 04:36:25+0400,2025-09-12 00:36:25+0000
OMS,ORD500683,1,1002,SKU00129,3,663.06,1989.18,99.46,1889.72,UAE,AED,Fashion,2025-09-03 13:30:33+0400,2025-09-03 09:30:33+0000
OMS,ORD500684,1,1005,SKU00143,2,468.17,936.34,140.45,795.89,KSA,SAR,Fashion,2025-10-10 17:37:58+0300,2025-10-10 14:37:58+0000
OMS,ORD500684,2,1005,SKU00093,3,362.95,1088.85,163.33,925.52,KSA,SAR,Accessories,2025-10-10 17:37:58+0300,2025-10-10 14:37:58+0000
OMS,ORD500684,3,1005,SKU00093,3,329.71,989.13,148.37,840.76,KSA,SAR,Accessories,2025-10-10 17:37:58+0300,2025-10-10 14:37:58+0000
OMS,ORD500685,1,1000,SKU00184,1,794.59,794.59,39.73,754.86,UAE,AED,Fashion,2025-10-16 08:30:37+0400,2025-10-16 04:30:37+0000
OMS,ORD500685,2,1000,SKU00030,1,527.03,527.03,26.35,500.68,UAE,AED,Electronics,2025-10-16 08:30:37+0400,2025-10-16 04:30:37+0000
OMS,ORD500685,3,1000,SKU00137,3,391.74,1175.22,0.0,1175.22,UAE,AED,Fashion,2025-10-16 08:30:37+0400,2025-10-16 04:30:37+0000
OMS,ORD500686,1,1000,SKU00065,1,660.17,660.17,33.01,627.16,UAE,AED,HomeAppliance,2025-08-31 10:55:16+0400,2025-08-31 06:55:16+0000
OMS,ORD500687,1,1003,SKU00110,2,35.64,71.28,10.69,60.59,KSA,SAR,Accessories,2025-09-12 08:52:17+0300,2025-09-12 05:52:17+0000
OMS,ORD500687,2,1003,SKU00037,1,679.94,679.94,0.0,679.94,KSA,SAR,Fashion,2025-09-12 08:52:17+0300,2025-09-12 05:52:17+0000
OMS,ORD500688,1,1002,SKU00077,3,417.65,1252.95,62.65,1190.3,UAE,AED,Fashion,2025-09-28 20:34:08+0400,2025-09-28 16:34:08+0000
OMS,ORD500688,2,1002,SKU00041,3,375.12,1125.36,56.27,1069.09,UAE,AED,Electronics,2025-09-28 20:34:08+0400,2025-09-28 16:34:08+0000
OMS,ORD500689,1,1004,SKU00048,3,467.08,1401.24,210.19,1191.05,KSA,SAR,Electronics,2025-09-19 15:42:07+0300,2025-09-19 12:42:07+0000
OMS,ORD500690,1,1004,SKU00112,1,315.5,315.5,47.32,268.18,KSA,SAR,Fashion,2025-08-12 05:28:27+0300,2025-08-12 02:28:27+0000
OMS,ORD500691,1,1006,SKU00035,1,556.23,556.23,27.81,528.42,UAE,AED,HomeAppliance,2025-09-07 09:34:13+0400,2025-09-07 05:34:13+0000
OMS,ORD500692,1,1005,SKU00069,2,190.62,381.24,57.19,324.05,KSA,SAR,HomeAppliance,2025-10-27 07:59:52+0300,2025-10-27 04:59:52+0000
OMS,ORD500692,2,1005,SKU00175,1,177.38,177.38,26.61,150.77,KSA,SAR,Fashion,2025-10-27 07:59:52+0300,2025-10-27 04:59:52+0000
OMS,ORD500692,3,1005,SKU00053,3,636.51,1909.53,286.43,1623.1,KSA,SAR,HomeAppliance,2025-10-27 07:59:52+0300,2025-10-27 04:59:52+0000
OMS,ORD500693,1,1000,SKU00022,1,82.23,82.23,4.11,78.12,UAE,AED,Electronics,2025-09-25 23:32:51+0400,2025-09-25 19:32:51+0000
OMS,ORD500694,1,1007,SKU00006,3,508.45,1525.35,228.8,1296.55,KSA,SAR,Accessories,2025-08-19 10:54:56+0300,2025-08-19 07:54:56+0000
OMS,ORD500694,2,1007,SKU00156,1,31.56,31.56,0.0,31.56,KSA,SAR,Fashion,2025-08-19 10:54:56+0300,2025-08-19 07:54:56+0000
OMS,ORD500695,1,1004,SKU00154,3,775.0,2325.0,348.75,1976.25,KSA,SAR,Electronics,2025-08-25 17:32:47+0300,2025-08-25 14:32:47+0000
OMS,ORD500695,2,1004,SKU00094,3,474.76,1424.28,213.64,1210.64,KSA,SAR,Accessories,2025-08-25 17:32:47+0300,2025-08-25 14:32:47+0000
OMS,ORD500695,3,1004,SKU00057,1,242.87,242.87,36.43,206.44,KSA,SAR,HomeAppliance,2025-08-25 17:32:47+0300,2025-08-25 14:32:47+0000
OMS,ORD500696,1,1003,SKU00100,3,389.2,1167.6,175.14,992.46,KSA,SAR,Electronics,2025-08-05 07:25:41+0300,2025-08-05 04:25:41+0000
OMS,ORD500696,2,1003,SKU00177,2,464.31,928.62,0.0,928.62,KSA,SAR,HomeAppliance,2025-08-05 07:25:41+0300,2025-08-05 04:25:41+0000
OMS,ORD500696,3,1003,SKU00108,3,459.03,1377.09,206.56,1170.53,KSA,SAR,Accessories,2025-08-05 07:25:41+0300,2025-08-05 04:25:41+0000
OMS,ORD500696,4,1003,SKU00033,1,618.64,618.64,92.8,525.84,KSA,SAR,Electronics,2025-08-05 07:25:41+0300,2025-08-05 04:25:41+0000
OMS,ORD500697,1,1000,SKU00134,3,247.05,741.15,37.06,704.09,UAE,AED,Fashion,2025-10-08 19:35:21+0400,2025-10-08 15:35:21+0000
OMS,ORD500698,1,1005,SKU00135,1,25.86,25.86,3.88,21.98,KSA,SAR,HomeAppliance,2025-09-12 08:05:15+0300,2025-09-12 05:05:15+0000
OMS,ORD500699,1,1003,SKU00064,2,329.48,658.96,98.84,560.12,KSA,SAR,Electronics,2025-08-01 03:56:27+0300,2025-08-01 00:56:27+0000
OMS,ORD500699,2,1003,SKU00185,3,52.0,156.0,23.4,132.6,KSA,SAR,Electronics,2025-08-01 03:56:27+0300,2025-08-01 00:56:27+0000
OMS,ORD500699,3,1003,SKU00191,3,781.69,2345.07,351.76,1993.31,KSA,SAR,HomeAppliance,2025-08-01 03:56:27+0300,2025-08-01 00:56:27+0000
OMS,ORD500700,1,1007,SKU00158,1,75.59,75.59,0.0,75.59,KSA,SAR,Fashion,2025-09-20 11:30:07+0300,2025-09-20 08:30:07+0000
OMS,ORD500700,2,1007,SKU00023,2,149.37,298.74,44.81,253.93,KSA,SAR,HomeAppliance,2025-09-20 11:30:07+0300,2025-09-20 08:30:07+0000
OMS,ORD500700,3,1007,SKU00104,3,580.62,1741.86,0.0,1741.86,KSA,SAR,Electronics,2025-09-20 11:30:07+0300,2025-09-20 08:30:07+0000
OMS,ORD500701,1,1006,SKU00000,2,579.34,1158.68,0.0,1158.68,UAE,AED,HomeAppliance,2025-10-29 20:44:47+0400,2025-10-29 16:44:47+0000
OMS,ORD500702,1,1000,SKU00124,3,65.77,197.31,9.87,187.44,UAE,AED,HomeAppliance,2025-10-18 07:18:23+0400,2025-10-18 03:18:23+0000
OMS,ORD500703,1,1007,SKU00025,2,66.94,133.88,20.08,113.8,KSA,SAR,HomeAppliance,2025-09-22 06:41:02+0300,2025-09-22 03:41:02+0000
OMS,ORD500703,2,1007,SKU00150,2,458.31,916.62,137.49,779.13,KSA,SAR,Electronics,2025-09-22 06:41:02+0300,2025-09-22 03:41:02+0000
OMS,ORD500704,1,1003,SKU00094,3,476.17,1428.51,214.28,1214.23,KSA,SAR,Accessories,2025-10-06 16:29:35+0300,2025-10-06 13:29:35+0000
OMS,ORD500704,2,1003,SKU00161,2,942.27,1884.54,282.68,1601.86,KSA,SAR,Electronics,2025-10-06 16:29:35+0300,2025-10-06 13:29:35+0000
OMS,ORD500704,3,1003,SKU00170,1,808.69,808.69,121.3,687.39,KSA,SAR,HomeAppliance,2025-10-06 16:29:35+0300,2025-10-06 13:29:35+0000
OMS,ORD500704,4,1003,SKU00108,2,303.29,606.58,90.99,515.59,KSA,SAR,Accessories,2025-10-06 16:29:35+0300,2025-10-06 13:29:35+0000
OMS,ORD500705,1,1006,SKU00099,1,53.92,53.92,2.7,51.22,UAE,AED,Accessories,2025-10-09 20:23:36+0400,2025-10-09 16:23:36+0000
OMS,ORD500706,1,1003,SKU00188,2,367.73,735.46,110.32,625.14,KSA,SAR,Fashion,2025-10-31 06:58:18+0300,2025-10-31 03:58:18+0000
OMS,ORD500706,2,1003,SKU00072,3,668.2,2004.6,300.69,1703.91,KSA,SAR,Electronics,2025-10-31 06:58:18+0300,2025-10-31 03:58:18+0000
OMS,ORD500707,1,1002,SKU00144,3,71.71,215.13,10.76,204.37,UAE,AED,Accessories,2025-10-12 00:52:08+0400,2025-10-11 20:52:08+0000
OMS,ORD500707,2,1002,SKU00083,2,381.23,762.46,38.12,724.34,UAE,AED,Electronics,2025-10-12 00:52:08+0400,2025-10-11 20:52:08+0000
OMS,ORD500707,3,1002,SKU00004,1,184.25,184.25,9.21,175.04,UAE,AED,Accessories,2025-10-12 00:52:08+0400,2025-10-11 20:52:08+0000
OMS,ORD500707,4,1002,SKU00187,3,33.59,100.77,5.04,95.73,UAE,AED,HomeAppliance,2025-10-12 00:52:08+0400,2025-10-11 20:52:08+0000
OMS,ORD500708,1,1005,SKU00160,3,516.41,1549.23,232.38,1316.85,KSA,SAR,Electronics,2025-10-11 13:25:20+0300,2025-10-11 10:25:20+0000
OMS,ORD500708,2,1005,SKU00030,1,621.73,621.73,93.26,528.47,KSA,SAR,Electronics,2025-10-11 13:25:20+0300,2025-10-11 10:25:20+0000
OMS,ORD500708,3,1005,SKU00060,3,620.15,1860.45,279.07,1581.38,KSA,SAR,Accessories,2025-10-11 13:25:20+0300,2025-10-11 10:25:20+0000
OMS,ORD500709,1,1005,SKU00161,2,546.58,1093.16,163.97,929.19,KSA,SAR,Electronics,2025-10-05 02:40:39+0300,2025-10-04 23:40:39+0000
OMS,ORD500709,2,1005,SKU00017,1,749.25,749.25,0.0,749.25,KSA,SAR,Fashion,2025-10-05 02:40:39+0300,2025-10-04 23:40:39+0000
OMS,ORD500710,1,1002,SKU00086,2,478.91,957.82,47.89,909.93,UAE,AED,Accessories,2025-08-20 03:07:30+0400,2025-08-19 23:07:30+0000
OMS,ORD500710,2,1002,SKU00116,2,351.3,702.6,35.13,667.47,UAE,AED,HomeAppliance,2025-08-20 03:07:30+0400,2025-08-19 23:07:30+0000
OMS,ORD500711,1,1006,SKU00194,1,467.19,467.19,23.36,443.83,UAE,AED,Electronics,2025-09-05 08:41:51+0400,2025-09-05 04:41:51+0000
OMS,ORD500711,2,1006,SKU00102,2,641.22,1282.44,64.12,1218.32,UAE,AED,Accessories,2025-09-05 08:41:51+0400,2025-09-05 04:41:51+0000
OMS,ORD500712,1,1005,SKU00181,1,276.91,276.91,41.54,235.37,KSA,SAR,Electronics,2025-09-11 20:59:44+0300,2025-09-11 17:59:44+0000
OMS,ORD500713,1,1003,SKU00193,1,963.57,963.57,144.54,819.03,KSA,SAR,Accessories,2025-08-07 19:03:02+0300,2025-08-07 16:03:02+0000
OMS,ORD500713,2,1003,SKU00198,3,433.78,1301.34,195.2,1106.14,KSA,SAR,HomeAppliance,2025-08-07 19:03:02+0300,2025-08-07 16:03:02+0000
OMS,ORD500714,1,1006,SKU00019,1,351.9,351.9,17.59,334.31,UAE,AED,HomeAppliance,2025-10-04 11:47:09+0400,2025-10-04 07:47:09+0000
OMS,ORD500715,1,1007,SKU00034,2,812.32,1624.64,243.7,1380.94,KSA,SAR,Accessories,2025-10-29 09:33:05+0300,2025-10-29 06:33:05+0000
OMS,ORD500715,2,1007,SKU00015,2,453.28,906.56,135.98,770.58,KSA,SAR,Accessories,2025-10-29 09:33:05+0300,2025-10-29 06:33:05+0000
OMS,ORD500716,1,1002,SKU00076,3,764.5,2293.5,114.68,2178.82,UAE,AED,Fashion,2025-09-02 01:25:18+0400,2025-09-01 21:25:18+0000
OMS,ORD500716,2,1002,SKU00161,2,642.04,1284.08,64.2,1219.88,UAE,AED,Electronics,2025-09-02 01:25:18+0400,2025-09-01 21:25:18+0000
OMS,ORD500717,1,1004,SKU00161,1,820.28,820.28,123.04,697.24,KSA,SAR,Electronics,2025-09-30 12:03:26+0300,2025-09-30 09:03:26+0000
OMS,ORD500718,1,1000,SKU00150,2,324.34,648.68,32.43,616.25,UAE,AED,Electronics,2025-08-31 11:28:35+0400,2025-08-31 07:28:35+0000
OMS,ORD500718,2,1000,SKU00071,3,126.91,380.73,19.04,361.69,UAE,AED,Electronics,2025-08-31 11:28:35+0400,2025-08-31 07:28:35+0000
OMS,ORD500719,1,1004,SKU00178,1,458.95,458.95,0.0,458.95,KSA,SAR,Electronics,2025-10-04 09:48:17+0300,2025-10-04 06:48:17+0000
OMS,ORD500719,2,1004,SKU00152,2,65.48,130.96,19.64,111.32,KSA,SAR,Electronics,2025-10-04 09:48:17+0300,2025-10-04 06:48:17+0000
OMS,ORD500720,1,1006,SKU00022,3,55.54,166.62,8.33,158.29,UAE,AED,Electronics,2025-10-22 08:01:07+0400,2025-10-22 04:01:07+0000
OMS,ORD500720,2,1006,SKU00025,1,79.01,79.01,3.95,75.06,UAE,AED,HomeAppliance,2025-10-22 08:01:07+0400,2025-10-22 04:01:07+0000
OMS,ORD500721,1,1006,SKU00140,2,99.13,198.26,9.91,188.35,UAE,AED,HomeAppliance,2025-08-13 02:23:52+0400,2025-08-12 22:23:52+0000
OMS,ORD500721,2,1006,SKU00192,3,453.5,1360.5,0.0,1360.5,UAE,AED,Accessories,2025-08-13 02:23:52+0400,2025-08-12 22:23:52+0000
OMS,ORD500721,3,1006,SKU00031,2,429.32,858.64,42.93,815.71,UAE,AED,Fashion,2025-08-13 02:23:52+0400,2025-08-12 22:23:52+0000
OMS,ORD500721,4,1006,SKU00042,3,28.67,86.01,4.3,81.71,UAE,AED,Accessories,2025-08-13 02:23:52+0400,2025-08-12 22:23:52+0000
OMS,ORD500722,1,1001,SKU00190,2,308.35,616.7,30.84,585.86,UAE,AED,Fashion,2025-10-09 21:08:56+0400,2025-10-09 17:08:56+0000
OMS,ORD500723,1,1003,SKU00162,1,802.83,802.83,120.42,682.41,KSA,SAR,Electronics,2025-10-27 09:15:40+0300,2025-10-27 06:15:40+0000
OMS,ORD500724,1,1003,SKU00085,3,465.05,1395.15,0.0,1395.15,KSA,SAR,Electronics,2025-08-30 03:48:05+0300,2025-08-30 00:48:05+0000
OMS,ORD500725,1,1006,SKU00136,3,245.36,736.08,36.8,699.28,UAE,AED,Electronics,2025-09-19 05:40:51+0400,2025-09-19 01:40:51+0000
OMS,ORD500726,1,1000,SKU00007,3,291.24,873.72,43.69,830.03,UAE,AED,Fashion,2025-08-31 00:41:07+0400,2025-08-30 20:41:07+0000
OMS,ORD500726,2,1000,SKU00077,2,354.97,709.94,35.5,674.44,UAE,AED,Fashion,2025-08-31 00:41:07+0400,2025-08-30 20:41:07+0000
OMS,ORD500727,1,1006,SKU00139,3,605.71,1817.13,90.86,1726.27,UAE,AED,Electronics,2025-10-04 17:58:23+0400,2025-10-04 13:58:23+0000
OMS,ORD500727,2,1006,SKU00158,2,75.44,150.88,0.0,150.88,UAE,AED,Fashion,2025-10-04 17:58:23+0400,2025-10-04 13:58:23+0000
OMS,ORD500728,1,1002,SKU00195,3,134.51,403.53,20.18,383.35,UAE,AED,Accessories,2025-09-09 15:37:28+0400,2025-09-09 11:37:28+0000
OMS,ORD500728,2,1002,SKU00192,1,510.34,510.34,0.0,510.34,UAE,AED,Accessories,2025-09-09 15:37:28+0400,2025-09-09 11:37:28+0000
OMS,ORD500728,3,1002,SKU00017,3,743.79,2231.37,0.0,2231.37,UAE,AED,Fashion,2025-09-09 15:37:28+0400,2025-09-09 11:37:28+0000
OMS,ORD500728,4,1002,SKU00018,1,82.46,82.46,0.0,82.46,UAE,AED,Fashion,2025-09-09 15:37:28+0400,2025-09-09 11:37:28+0000
OMS,ORD500729,1,1002,SKU00147,2,360.34,720.68,36.03,684.65,UAE,AED,HomeAppliance,2025-09-01 16:03:40+0400,2025-09-01 12:03:40+0000
OMS,ORD500730,1,1000,SKU00189,1,382.47,382.47,0.0,382.47,UAE,AED,HomeAppliance,2025-09-09 01:39:39+0400,2025-09-08 21:39:39+0000
OMS,ORD500731,1,1001,SKU00080,3,726.82,2180.46,0.0,2180.46,UAE,AED,Accessories,2025-10-07 16:36:48+0400,2025-10-07 12:36:48+0000
OMS,ORD500732,1,1007,SKU00168,3,644.67,1934.01,290.1,1643.91,KSA,SAR,Accessories,2025-08-29 16:55:35+0300,2025-08-29 13:55:35+0000
OMS,ORD500733,1,1002,SKU00120,1,353.28,353.28,17.66,335.62,UAE,AED,Fashion,2025-09-23 19:52:28+0400,2025-09-23 15:52:28+0000
OMS,ORD500733,2,1002,SKU00196,1,120.68,120.68,6.03,114.65,UAE,AED,HomeAppliance,2025-09-23 19:52:28+0400,2025-09-23 15:52:28+0000
OMS,ORD500733,3,1002,SKU00070,3,505.64,1516.92,75.85,1441.07,UAE,AED,Fashion,2025-09-23 19:52:28+0400,2025-09-23 15:52:28+0000
OMS,ORD500734,1,1001,SKU00177,3,471.2,1413.6,0.0,1413.6,UAE,AED,HomeAppliance,2025-08-13 08:36:07+0400,2025-08-13 04:36:07+0000
OMS,ORD500735,1,1006,SKU00038,2,776.82,1553.64,77.68,1475.96,UAE,AED,Electronics,2025-08-19 15:01:11+0400,2025-08-19 11:01:11+0000
OMS,ORD500736,1,1000,SKU00076,1,718.16,718.16,35.91,682.25,UAE,AED,Fashion,2025-09-10 19:42:39+0400,2025-09-10 15:42:39+0000
OMS,ORD500737,1,1000,SKU00071,3,200.62,601.86,30.09,571.77,UAE,AED,Electronics,2025-10-04 13:23:52+0400,2025-10-04 09:23:52+0000
OMS,ORD500738,1,1004,SKU00089,1,266.37,266.37,39.96,226.41,KSA,SAR,HomeAppliance,2025-10-31 07:12:22+0300,2025-10-31 04:12:22+0000
OMS,ORD500738,2,1004,SKU00101,2,901.71,1803.42,270.51,1532.91,KSA,SAR,HomeAppliance,2025-10-31 07:12:22+0300,2025-10-31 04:12:22+0000
OMS,ORD500739,1,1000,SKU00113,1,479.53,479.53,23.98,455.55,UAE,AED,Fashion,2025-09-06 19:28:21+0400,2025-09-06 15:28:21+0000
OMS,ORD500739,2,1000,SKU00157,3,547.42,1642.26,82.11,1560.15,UAE,AED,Accessories,2025-09-06 19:28:21+0400,2025-09-06 15:28:21+0000
OMS,ORD500740,1,1003,SKU00005,2,342.99,685.98,102.9,583.08,KSA,SAR,Electronics,2025-10-05 18:15:54+0300,2025-10-05 15:15:54+0000
OMS,ORD500741,1,1003,SKU00009,1,55.43,55.43,8.31,47.12,KSA,SAR,HomeAppliance,2025-10-12 15:16:47+0300,2025-10-12 12:16:47+0000
OMS,ORD500741,2,1003,SKU00198,1,507.72,507.72,76.16,431.56,KSA,SAR,HomeAppliance,2025-10-12 15:16:47+0300,2025-10-12 12:16:47+0000
OMS,ORD500742,1,1003,SKU00108,2,443.26,886.52,132.98,753.54,KSA,SAR,Accessories,2025-10-27 15:41:21+0300,2025-10-27 12:41:21+0000
OMS,ORD500743,1,1004,SKU00048,3,438.39,1315.17,197.28,1117.89,KSA,SAR,Electronics,2025-08-17 21:30:47+0300,2025-08-17 18:30:47+0000
OMS,ORD500744,1,1007,SKU00043,1,205.49,205.49,30.82,174.67,KSA,SAR,Accessories,2025-09-29 18:15:13+0300,2025-09-29 15:15:13+0000
OMS,ORD500744,2,1007,SKU00027,2,79.07,158.14,23.72,134.42,KSA,SAR,Accessories,2025-09-29 18:15:13+0300,2025-09-29 15:15:13+0000
OMS,ORD500745,1,1004,SKU00113,1,341.64,341.64,51.25,290.39,KSA,SAR,Fashion,2025-09-25 06:06:40+0300,2025-09-25 03:06:40+0000
OMS,ORD500746,1,1004,SKU00006,2,537.69,1075.38,161.31,914.07,KSA,SAR,Accessories,2025-08-30 05:15:50+0300,2025-08-30 02:15:50+0000
OMS,ORD500747,1,1004,SKU00012,3,402.36,1207.08,181.06,1026.02,KSA,SAR,Electronics,2025-09-09 10:13:25+0300,2025-09-09 07:13:25+0000
OMS,ORD500747,2,1004,SKU00183,3,620.93,1862.79,279.42,1583.37,KSA,SAR,Fashion,2025-09-09 10:13:25+0300,2025-09-09 07:13:25+0000
OMS,ORD500747,3,1004,SKU00095,2,440.54,881.08,132.16,748.92,KSA,SAR,Fashion,2025-09-09 10:13:25+0300,2025-09-09 07:13:25+0000
OMS,ORD500748,1,1007,SKU00036,3,187.59,562.77,84.42,478.35,KSA,SAR,Accessories,2025-09-23 04:47:10+0300,2025-09-23 01:47:10+0000
OMS,ORD500749,1,1002,SKU00030,1,546.24,546.24,27.31,518.93,UAE,AED,Electronics,2025-10-20 22:43:13+0400,2025-10-20 18:43:13+0000
OMS,ORD500750,1,1002,SKU00198,3,591.32,1773.96,88.7,1685.26,UAE,AED,HomeAppliance,2025-08-01 00:56:45+0400,2025-07-31 20:56:45+0000
OMS,ORD500751,1,1004,SKU00190,3,343.81,1031.43,154.71,876.72,KSA,SAR,Fashion,2025-08-30 12:04:47+0300,2025-08-30 09:04:47+0000
OMS,ORD500752,1,1007,SKU00075,1,340.44,340.44,0.0,340.44,KSA,SAR,Fashion,2025-08-28 20:33:26+0300,2025-08-28 17:33:26+0000
